step,timestamp,phase,phase_count_node,phase_count_graph,avg_loss_last_10,best_loss_so_far,time_in_phase
25430,1753229962.4985876,graph,5858,17573,0.4841594435274601,0.0034883839543908834,0.36699461936950684
25440,1753229966.1382575,node,5861,17580,0.08293791115283966,0.0034883839543908834,0.0
25450,1753229969.7950358,graph,5863,17588,0.2203983709216118,0.0034883839543908834,0.3565068244934082
25460,1753229973.6506627,node,5866,17595,0.07332437364384532,0.0034883839543908834,0.0
25470,1753229977.4523745,graph,5868,17603,0.0541260052472353,0.0034883839543908834,0.42014551162719727
25480,1753229981.183038,node,5871,17610,0.16853350028395653,0.0034883839543908834,0.0
25490,1753229984.943139,graph,5873,17618,0.0448839733377099,0.0034883839543908834,0.43222546577453613
25500,1753229988.7318633,node,5876,17625,0.05237285643815994,0.0034883839543908834,0.0
25510,1753229992.4405596,graph,5878,17633,0.05522381104528904,0.0034883839543908834,0.34612154960632324
25520,1753229996.14628,node,5881,17640,0.04881807444617152,0.0034883839543908834,0.0
25530,1753229999.938697,graph,5883,17648,0.5566397357732058,0.0034883839543908834,0.36573171615600586
25540,1753230003.5769405,node,5886,17655,0.12575802812352777,0.0034883839543908834,0.0
25550,1753230007.43572,graph,5888,17663,0.1359633701853454,0.0034883839543908834,0.4339921474456787
25560,1753230011.043036,node,5891,17670,0.0726000601425767,0.0034883839543908834,0.0
25570,1753230014.7729452,graph,5893,17678,0.45896518640220163,0.0034883839543908834,0.36089491844177246
25580,1753230018.5304348,node,5896,17685,1.9503598190844058,0.0034883839543908834,0.0
25590,1753230022.1850812,graph,5898,17693,0.0481922822073102,0.0034883839543908834,0.3645670413970947
25600,1753230025.934561,node,5901,17700,0.0358677311334759,0.0034883839543908834,0.0
25610,1753230029.6124022,graph,5903,17708,0.20809450149536132,0.0034883839543908834,0.37220096588134766
25620,1753230033.2831001,node,5906,17715,0.05822627823799849,0.0034883839543908834,0.0
25630,1753230037.0496092,graph,5908,17723,0.2526121514849365,0.0034883839543908834,0.3805994987487793
25640,1753230040.7231877,node,5911,17730,0.27316594813019035,0.0034883839543908834,0.0
25650,1753230044.6301103,graph,5913,17738,0.05782463513314724,0.0034883839543908834,0.38518762588500977
25660,1753230048.3962703,node,5916,17745,0.05454733287915588,0.0034883839543908834,0.0
25670,1753230052.2892904,graph,5918,17753,0.05775458700954914,0.0034883839543908834,0.4070451259613037
25680,1753230055.9276104,node,5921,17760,0.06430854387581349,0.0034883839543908834,0.0
25690,1753230059.7202504,graph,5923,17768,0.18069994021207095,0.0034883839543908834,0.4390525817871094
25700,1753230063.398255,node,5926,17775,2.45433665253222,0.0034883839543908834,0.0
25710,1753230067.2248163,graph,5928,17783,0.21849173977971076,0.0034883839543908834,0.3821747303009033
25720,1753230070.9068696,node,5931,17790,0.17806526860222222,0.0034883839543908834,0.0
25730,1753230074.815817,graph,5933,17798,0.19829340875148774,0.0034883839543908834,0.3590073585510254
25740,1753230078.5041578,node,5936,17805,0.14853177722543479,0.0034883839543908834,0.0
25750,1753230082.2473366,graph,5938,17813,0.0465344475582242,0.0034883839543908834,0.4020533561706543
25760,1753230086.402919,node,5941,17820,0.1663983002305031,0.0034883839543908834,0.0
25770,1753230090.5612648,graph,5943,17828,0.3521707961335778,0.0034883839543908834,0.46714115142822266
25780,1753230094.6027691,node,5946,17835,0.6709582433104515,0.0034883839543908834,0.0
25790,1753230098.2747612,graph,5948,17843,0.0503084022551775,0.0034883839543908834,0.3657710552215576
25800,1753230102.14755,node,5951,17850,0.15957281151786445,0.0034883839543908834,0.0
25810,1753230105.9486053,graph,5953,17858,0.530395095422864,0.0034883839543908834,0.34015989303588867
25820,1753230109.6057572,node,5956,17865,0.1805982792750001,0.0034883839543908834,0.0
25830,1753230113.337947,graph,5958,17873,0.04763905094005168,0.0034883839543908834,0.3700857162475586
25840,1753230117.0569024,node,5961,17880,0.040835478063672784,0.0034883839543908834,0.0
25850,1753230120.6729667,graph,5963,17888,0.734959777072072,0.0034883839543908834,0.40659403800964355
25860,1753230124.398481,node,5966,17895,1.7352417471818626,0.0034883839543908834,0.0
25870,1753230128.1535196,graph,5968,17903,0.048199428245425224,0.0034883839543908834,0.3548917770385742
25880,1753230131.8218715,node,5971,17910,0.08346504792571068,0.0034883839543908834,0.0
25890,1753230135.6560423,graph,5973,17918,0.05824948213994503,0.0034883839543908834,0.3727681636810303
25900,1753230139.338405,node,5976,17925,0.20182407069951297,0.0034883839543908834,0.0
25910,1753230142.9089084,graph,5978,17933,0.05222911015152931,0.0034883839543908834,0.38902974128723145
25920,1753230146.611796,node,5981,17940,1.3078235439956187,0.0034883839543908834,0.0
25930,1753230150.4576373,graph,5983,17948,0.04714266397058964,0.0034883839543908834,0.36267638206481934
25940,1753230154.1689403,node,5986,17955,1.8456267099827528,0.0034883839543908834,0.0
25950,1753230157.975878,graph,5988,17963,0.1345305483788252,0.0034883839543908834,0.3814513683319092
25960,1753230161.6880667,node,5991,17970,1.430978726223111,0.0034883839543908834,0.0
25970,1753230165.4492905,graph,5993,17978,0.1578234277665615,0.0034883839543908834,0.4015471935272217
25980,1753230169.1334717,node,5996,17985,0.18835523054003717,0.0034883839543908834,0.0
25990,1753230172.8985133,graph,5998,17993,0.30822543054819107,0.0034883839543908834,0.3878047466278076
26000,1753230176.5979602,node,6001,18000,0.08697547949850559,0.0034883839543908834,0.0
26010,1753230180.7975342,graph,6003,18008,0.12358457176014781,0.0034883839543908834,0.39905238151550293
26020,1753230184.9141855,node,6006,18015,0.20350320721045137,0.0034883839543908834,0.0
26030,1753230188.7754161,graph,6008,18023,0.050643682945519686,0.0034883839543908834,0.35657763481140137
26040,1753230192.45022,node,6011,18030,0.5308789194561541,0.0034883839543908834,0.0
26050,1753230196.2340593,graph,6013,18038,0.06596582503989339,0.0034883839543908834,0.3584315776824951
26060,1753230199.9026592,node,6016,18045,0.2832557775080204,0.0034883839543908834,0.0
26070,1753230203.6301777,graph,6018,18053,0.1068643213249743,0.0034883839543908834,0.4293959140777588
26080,1753230207.3773744,node,6021,18060,0.20386009179055692,0.0034883839543908834,0.0
26090,1753230211.3213716,graph,6023,18068,0.08587747253477573,0.0034883839543908834,0.40552568435668945
26100,1753230215.0439515,node,6026,18075,0.04697741093114018,0.0034883839543908834,0.0
26110,1753230218.86152,graph,6028,18083,0.07743910914286971,0.0034883839543908834,0.34858036041259766
26120,1753230222.5959384,node,6031,18090,0.2511540252715349,0.0034883839543908834,0.0
26130,1753230226.4424725,graph,6033,18098,0.5913623485714197,0.0034883839543908834,0.3748281002044678
26140,1753230230.4351766,node,6036,18105,0.4936910856515169,0.0034883839543908834,0.0
26150,1753230234.3419144,graph,6038,18113,0.07521842359565198,0.0034883839543908834,0.4216156005859375
26160,1753230238.0570931,node,6041,18120,0.1661957792006433,0.0034883839543908834,0.0
26170,1753230241.821868,graph,6043,18128,0.19263825695961714,0.0034883839543908834,0.39436793327331543
26180,1753230245.655278,node,6046,18135,0.050497903302311895,0.0034883839543908834,0.0
26190,1753230249.4530635,graph,6048,18143,0.04577440740540624,0.0034883839543908834,0.3683896064758301
26200,1753230253.3390024,node,6051,18150,0.06681836433708668,0.0034883839543908834,0.0
26210,1753230257.3002164,graph,6053,18158,0.04885585615411401,0.0034883839543908834,0.3600637912750244
26220,1753230260.9950395,node,6056,18165,0.08929836675524712,0.0034883839543908834,0.0
26230,1753230264.8107078,graph,6058,18173,0.04814724065363407,0.0034883839543908834,0.4318387508392334
26240,1753230268.6656375,node,6061,18180,2.920989183615893,0.0034883839543908834,0.0
26250,1753230272.5327091,graph,6063,18188,0.20444667879492046,0.0034883839543908834,0.4086771011352539
26260,1753230276.3262365,node,6066,18195,0.5358017800375819,0.0034883839543908834,0.0
26270,1753230279.9648082,graph,6068,18203,0.048420951887965205,0.0034883839543908834,0.367382287979126
26280,1753230283.6588526,node,6071,18210,0.3679786157794297,0.0034883839543908834,0.0
26290,1753230287.4177475,graph,6073,18218,0.1924847260117531,0.0034883839543908834,0.37398433685302734
26300,1753230291.0732653,node,6076,18225,0.5810172244906425,0.0034883839543908834,0.0
26310,1753230294.9821913,graph,6078,18233,0.122356066852808,0.0034883839543908834,0.37928342819213867
26320,1753230298.6873922,node,6081,18240,0.040217897528782486,0.0034883839543908834,0.0
26330,1753230302.7387252,graph,6083,18248,0.05805850066244602,0.0034883839543908834,0.40112853050231934
26340,1753230306.4461737,node,6086,18255,0.3149369103834033,0.0034883839543908834,0.0
26350,1753230310.1636448,graph,6088,18263,0.06164087057113647,0.0034883839543908834,0.42484045028686523
26360,1753230313.862284,node,6091,18270,0.19497601240873336,0.0034883839543908834,0.0
26370,1753230317.592074,graph,6093,18278,0.046796600334346294,0.0034883839543908834,0.3725910186767578
26380,1753230321.3710759,node,6096,18285,1.2569651216734201,0.0034883839543908834,0.0
26390,1753230325.159794,graph,6098,18293,1.718368988018483,0.0034883839543908834,0.38179612159729004
26400,1753230329.035121,node,6101,18300,0.12243208037689328,0.0034883839543908834,0.0
26410,1753230332.7899213,graph,6103,18308,0.16220494429580867,0.0034883839543908834,0.39191246032714844
26420,1753230336.6170115,node,6106,18315,0.046432281378656626,0.0034883839543908834,0.0
26430,1753230340.468862,graph,6108,18323,0.17842640560120343,0.0034883839543908834,0.3982055187225342
26440,1753230344.2988737,node,6111,18330,0.048901270562782886,0.0034883839543908834,0.0
26450,1753230348.0964632,graph,6113,18338,0.1356936778873205,0.0034883839543908834,0.3602471351623535
26460,1753230351.9269829,node,6116,18345,0.05363402646034956,0.0034883839543908834,0.0
26470,1753230355.7359776,graph,6118,18353,0.06332813836634159,0.0034883839543908834,0.3698585033416748
26480,1753230359.4639266,node,6121,18360,0.20216488745063543,0.0034883839543908834,0.0
26490,1753230363.3073103,graph,6123,18368,0.15251138135790826,0.0034883839543908834,0.39690279960632324
26500,1753230367.0730927,node,6126,18375,0.06419154722243547,0.0034883839543908834,0.0
26510,1753230370.8070104,graph,6128,18383,0.12015769882127643,0.0034883839543908834,0.3814671039581299
26520,1753230374.5311534,node,6131,18390,0.08009924944490195,0.0034883839543908834,0.0
26530,1753230378.373062,graph,6133,18398,0.039292399678379296,0.0034883839543908834,0.36861133575439453
26540,1753230382.2017705,node,6136,18405,0.16788756307214497,0.0034883839543908834,0.0
26550,1753230386.0089912,graph,6138,18413,0.07450857553631067,0.0034883839543908834,0.3800990581512451
26560,1753230389.7105854,node,6141,18420,0.26753456946462395,0.0034883839543908834,0.0
26570,1753230393.4784925,graph,6143,18428,0.2368240501731634,0.0034883839543908834,0.38718748092651367
26580,1753230397.2346137,node,6146,18435,1.089726337697357,0.0034883839543908834,0.0
26590,1753230401.065325,graph,6148,18443,0.05886353962123394,0.0034883839543908834,0.3741469383239746
26600,1753230404.90948,node,6151,18450,0.19833239093422889,0.0034883839543908834,0.0
26610,1753230408.5841904,graph,6153,18458,0.1392899937927723,0.0034883839543908834,0.35888051986694336
26620,1753230412.3842962,node,6156,18465,0.6047284975647926,0.0034883839543908834,0.0
26630,1753230416.1577578,graph,6158,18473,0.1703720971941948,0.0034883839543908834,0.36090660095214844
26640,1753230419.9498959,node,6161,18480,0.7207603108137846,0.0034883839543908834,0.0
26650,1753230423.7077737,graph,6163,18488,20.822321571595968,0.0034883839543908834,0.36874961853027344
26660,1753230427.470743,node,6166,18495,0.0567880772985518,0.0034883839543908834,0.0
26670,1753230431.2688844,graph,6168,18503,0.07150256130844354,0.0034883839543908834,0.37850522994995117
26680,1753230434.990497,node,6171,18510,0.05194140896201134,0.0034883839543908834,0.0
26690,1753230438.836738,graph,6173,18518,0.11578892022371293,0.0034883839543908834,0.38301730155944824
26700,1753230442.4976575,node,6176,18525,0.7128323248587549,0.0034883839543908834,0.0
26710,1753230446.322768,graph,6178,18533,0.04338637487962842,0.0034883839543908834,0.3818473815917969
26720,1753230450.0300941,node,6181,18540,0.1351382002234459,0.0034883839543908834,0.0
26730,1753230453.701858,graph,6183,18548,0.16327160084620118,0.0034883839543908834,0.38985753059387207
26740,1753230457.470835,node,6186,18555,0.04809639677405357,0.0034883839543908834,0.0
26750,1753230461.2413325,graph,6188,18563,0.04706047503277659,0.0034883839543908834,0.3957500457763672
26760,1753230465.0835216,node,6191,18570,0.0987409527413547,0.0034883839543908834,0.0
26770,1753230468.7909024,graph,6193,18578,0.8889545012265444,0.0034883839543908834,0.36789774894714355
26780,1753230472.5051908,node,6196,18585,0.08655124716460705,0.0034883839543908834,0.0
26790,1753230476.313001,graph,6198,18593,0.04589510513469577,0.0034883839543908834,0.3643314838409424
26800,1753230480.1150901,node,6201,18600,0.16926331333816053,0.0034883839543908834,0.0
26810,1753230483.914555,graph,6203,18608,0.4479454644024372,0.0034883839543908834,0.39649319648742676
26820,1753230487.7469664,node,6206,18615,0.11472435435280204,0.0034883839543908834,0.0
26830,1753230491.544872,graph,6208,18623,0.16204202603548765,0.0034883839543908834,0.39860010147094727
26840,1753230495.2466307,node,6211,18630,0.04982983637601137,0.0034883839543908834,0.0
26850,1753230498.8665433,graph,6213,18638,0.20413966998457908,0.0034883839543908834,0.3618509769439697
26860,1753230502.5704522,node,6216,18645,0.06615536194294691,0.0034883839543908834,0.0
26870,1753230506.5458686,graph,6218,18653,0.06471655182540417,0.0034883839543908834,0.38484644889831543
26880,1753230510.445942,node,6221,18660,0.31961045544594524,0.0034883839543908834,0.0
26890,1753230514.2468872,graph,6223,18668,0.052542919851839544,0.0034883839543908834,0.39750051498413086
26900,1753230518.028803,node,6226,18675,0.0433752597309649,0.0034883839543908834,0.0
26910,1753230521.8912017,graph,6228,18683,0.0731281675864011,0.0034883839543908834,0.4183497428894043
26920,1753230525.5969684,node,6231,18690,0.04743138551712036,0.0034883839543908834,0.0
26930,1753230529.4255292,graph,6233,18698,0.04489913173019886,0.0034883839543908834,0.4290463924407959
26940,1753230533.20241,node,6236,18705,0.15934862494468688,0.0034883839543908834,0.0
26950,1753230537.067204,graph,6238,18713,0.04908540546894073,0.0034883839543908834,0.35875606536865234
26960,1753230540.8432214,node,6241,18720,0.4283786168321967,0.0034883839543908834,0.0
26970,1753230544.6986585,graph,6243,18728,0.26133299376815555,0.0034883839543908834,0.36632680892944336
26980,1753230548.4273143,node,6246,18735,1.0234283176250756,0.0034883839543908834,0.0
26990,1753230552.2482986,graph,6248,18743,0.05092878527939319,0.0034883839543908834,0.40297889709472656
27000,1753230556.0465066,node,6251,18750,0.11489421725273133,0.0034883839543908834,0.0
27010,1753230559.7260273,graph,6253,18758,0.04365721391513944,0.003416622057557106,0.3916282653808594
27020,1753230563.4621499,node,6256,18765,0.5492046468891203,0.003416622057557106,0.0
27030,1753230567.2890341,graph,6258,18773,0.11905727609992027,0.003416622057557106,0.356062650680542
27040,1753230571.06205,node,6261,18780,0.6107857632450759,0.003416622057557106,0.0
27050,1753230574.9030375,graph,6263,18788,0.5202327192761004,0.003416622057557106,0.3752002716064453
27060,1753230578.604665,node,6266,18795,0.09307638257741928,0.003416622057557106,0.0
27070,1753230582.4196093,graph,6268,18803,0.4166476964950562,0.003416622057557106,0.39105796813964844
27080,1753230586.0522869,node,6271,18810,0.1578575000166893,0.003416622057557106,0.0
